Unnamed: 0,bmi,gender,name,width,length,height,weight
3075,30.8459183673,Female,img_3075.bmp,158,161,157,76.0321041835578
3076,28.8674866098,Female,img_3076.bmp,113,107,155,69.3541365800445
3077,27.8912914104,Female,img_3077.bmp,120,114,155,67.008827613486
3078,27.597107438,Male,img_3078.bmp,350,370,164,74.2251801652448
3079,24.5307621671,Male,img_3079.bmp,327,336,163,65.175782001768
3080,25.0568055246,Male,img_3080.bmp,162,153,157,61.7625199375865
3081,23.0209400757,Male,img_3081.bmp,151,142,156,56.0237597682235
3082,38.7327823691,Male,img_3082.bmp,171,161,157,95.4724352615946
3083,33.084251607,Male,img_3083.bmp,280,257,160,84.69568411392
3084,27.4323621228,Female,img_3084.bmp,803,748,176,84.9744849115853
3085,24.6891259105,Female,img_3085.bmp,945,912,182,81.7802606659402
3086,38.6294386035,Male,img_3086.bmp,86,93,155,92.8072262449087
3087,24.6837928982,Male,img_3087.bmp,83,88,154,58.5400832373711
3088,45.3310228943,Female,img_3088.bmp,207,201,158,113.164365553331
3089,39.1293845831,Female,img_3089.bmp,205,207,158,97.6825956732508
3090,31.7517089844,Female,img_3090.bmp,267,265,160,81.284375000064
3091,24.71484375,Female,img_3091.bmp,237,228,159,62.481596484375
3092,43.2615384615,Male,img_3092.bmp,273,233,159,109.369495384518
3093,28.4527810651,Male,img_3093.bmp,257,239,159,71.9314758106793
3094,42.0825456837,Male,img_3094.bmp,122,104,155,101.103316005089
3095,31.0081915564,Male,img_3095.bmp,218,222,159,78.3918090737348
3096,27.1940091252,Male,img_3096.bmp,191,193,158,67.8871243801493
3097,25.1021622694,Male,img_3097.bmp,159,169,157,61.8743197778441
3098,32.7722674073,Male,img_3098.bmp,424,381,164,88.1442904186741
3099,27.1940091252,Male,img_3099.bmp,378,357,163,72.2517628447439
3100,26.5784499055,Male,img_3100.bmp,111,102,155,63.8547258979637
3101,21.7871900826,Female,img_3101.bmp,198,207,158,54.3895413222026
3102,39.5397153352,Female,img_3102.bmp,524,520,169,112.929380968865
3103,33.5684113866,Female,img_3103.bmp,525,588,171,98.157391735557
3104,40.3466483012,Female,img_3104.bmp,69,67,154,95.6861111111259
3105,34.698117539,Female,img_3105.bmp,74,74,154,82.2900555554924
3106,42.6100581723,Male,img_3106.bmp,126,124,156,103.695837568109
3107,29.4180896979,Male,img_3107.bmp,119,119,155,70.6769604992048
3108,31.9269031142,Male,img_3108.bmp,280,274,161,82.7577255623178
3109,29.6464100346,Male,img_3109.bmp,367,358,163,78.7675468209287
3110,29.98734375,Male,img_3110.bmp,445,416,165,81.640543359375
3111,26.69203125,Male,img_3111.bmp,333,306,162,70.0505668125
3112,47.2505776097,Male,img_3112.bmp,142,143,156,114.989005670966
3113,21.924704834,Female,img_3113.bmp,73,78,154,51.9966299843144
3114,32.0044224766,Female,img_3114.bmp,187,170,157,78.8877009625714
3115,23.7747138398,Female,img_3115.bmp,119,115,155,57.1187500001195
3116,41.7062988281,Female,img_3116.bmp,126,126,156,101.496448828064
3117,32.8870572511,Female,img_3117.bmp,51,55,153,76.9853123191
3118,40.4993432164,Male,img_3118.bmp,235,209,158,101.102560405421
3119,37.4651904673,Male,img_3119.bmp,207,202,158,93.5281014825677
3120,30.2247716641,Female,img_3120.bmp,114,111,155,72.6150139230002
3121,23.6473602139,Female,img_3121.bmp,116,125,156,57.548215816547
3122,42.5255198488,Female,img_3122.bmp,459,387,164,114.376638185332
3123,33.3707204369,Female,img_3123.bmp,407,369,164,89.7538896870863
3124,46.8249053241,Female,img_3124.bmp,157,129,156,113.95308959673
3125,33.2002673201,Female,img_3125.bmp,129,123,156,80.7961705501954
3126,40.8308080808,Female,img_3126.bmp,213,189,158,101.930029292909
3127,33.891184573,Female,img_3127.bmp,200,213,159,85.6803037190013
3128,43.8494096681,Female,img_3128.bmp,202,188,158,109.465666295445
3129,30.5379817331,Female,img_3129.bmp,223,225,159,77.2030716194501
3130,32.7160818165,Male,img_3130.bmp,366,381,164,87.9931736536584
3131,25.7243385251,Male,img_3131.bmp,384,387,164,69.1881808971089
3132,36.7281632653,Male,img_3132.bmp,111,110,155,88.2394122448832
3133,25.1071428571,Male,img_3133.bmp,87,78,154,59.5440999998984
3134,44.3671111111,Male,img_3134.bmp,332,291,161,115.003988711082
3135,29.8696888889,Male,img_3135.bmp,328,304,162,78.3900115200292
3136,30.1285714286,Male,img_3136.bmp,133,127,156,73.320891428641
3137,25.5375510204,Male,img_3137.bmp,89,92,155,61.353966326511
3138,37.8759183673,Male,img_3138.bmp,540,508,168,106.900991999868
3139,23.2420408163,Male,img_3139.bmp,527,524,169,66.3815927754344
3140,27.8041992188,Female,img_3140.bmp,1322,1345,196,106.812611718942
3141,21.2822265625,Female,img_3141.bmp,1184,1148,190,76.828837890625
3142,48.4159779614,Female,img_3142.bmp,104,103,155,116.319387052264
3143,22.5941230487,Female,img_3143.bmp,117,117,155,54.2823806245017
3144,36.6059171598,Female,img_3144.bmp,274,250,160,93.711147929088
3145,34.3753443526,Female,img_3145.bmp,64,67,154,81.5245666666262
3146,36.8055920435,Male,img_3146.bmp,587,567,170,106.368161005715
3147,29.0223306436,Male,img_3147.bmp,524,505,168,81.9126260084967
3148,37.3494687131,Male,img_3148.bmp,339,313,162,98.0199456906596
3149,27.2710406477,Male,img_3149.bmp,317,334,163,72.4564278968741
3150,49.4052777778,Female,img_3150.bmp,510,555,170,142.781252777842
3151,45.3044444444,Female,img_3151.bmp,462,501,168,127.867263999875
3152,45.0357067843,Male,img_3152.bmp,761,673,174,136.350105860147
3153,39.1293845831,Male,img_3153.bmp,671,635,173,117.11033511876
3154,28.3190917969,Female,img_3154.bmp,102,102,155,68.0366180420523
3155,22.6552734375,Female,img_3155.bmp,133,135,156,55.1338734375
3156,28.884837963,Female,img_3156.bmp,111,109,155,69.3958232061075
3157,21.8331404321,Female,img_3157.bmp,60,67,154,51.7794758487684
3158,28.5654269972,Female,img_3158.bmp,300,302,162,74.9671066114517
3159,26.4674012856,Female,img_3159.bmp,334,359,163,70.3212384757106
3160,30.7822485207,Female,img_3160.bmp,122,114,155,73.9543520709818
3161,22.4627218935,Female,img_3161.bmp,124,118,155,53.9666893491337
3162,36.8021831143,Male,img_3162.bmp,154,152,157,90.7137011584381
3163,44.2199265381,Female,img_3163.bmp,117,108,155,106.238373507785
3164,43.0663844954,Female,img_3164.bmp,366,351,163,114.423076965828
3165,35.549342838,Female,img_3165.bmp,361,371,164,95.6135124970848
3166,53.5155709343,Female,img_3166.bmp,157,144,156,130.235493425713
3167,28.4301470588,Female,img_3167.bmp,150,158,157,70.0774694852361
3168,32.6125443787,Male,img_3168.bmp,82,69,154,77.3439102485249
3169,29.950295858,Male,img_3169.bmp,73,74,154,71.0301216568328
3170,29.4943771626,Male,img_3170.bmp,293,265,160,75.505605536256
3171,24.9333910035,Male,img_3171.bmp,313,306,162,65.4351913495854
3172,28.693877551,Female,img_3172.bmp,486,461,167,80.0243551019839
3173,24.3897959184,Female,img_3173.bmp,448,422,166,67.208521632743
3174,51.9952422145,Male,img_3174.bmp,182,172,157,128.163072534521
3175,32.991133218,Male,img_3175.bmp,136,136,156,80.2872217993248
3176,38.2486225895,Male,img_3176.bmp,292,283,161,99.144254614243
3177,31.4703856749,Male,img_3177.bmp,157,138,156,76.5863305784366
3178,31.7464818315,Male,img_3178.bmp,488,415,165,86.4297967862587
3179,24.8065532451,Male,img_3179.bmp,262,242,160,63.504776307456
3180,28.0550304558,Female,img_3180.bmp,233,245,160,71.820877966848
3181,22.1487082546,Female,img_3181.bmp,161,163,157,54.5943509767635
3182,33.4695496925,Male,img_3182.bmp,217,191,158,83.553383852357
3183,26.4967268399,Male,img_3183.bmp,168,168,157,65.3117819876695
3184,27.8912914104,Male,img_3184.bmp,238,244,160,71.401706010624
3185,21.6157508431,Male,img_3185.bmp,221,264,160,55.336322158336
3186,25.6827916352,Female,img_3186.bmp,148,157,157,63.3055131016045
3187,22.8488284203,Female,img_3187.bmp,226,243,160,58.493000755968
3188,33.2230623819,Male,img_3188.bmp,723,614,172,98.2871077506129
3189,29.236294896,Male,img_3189.bmp,590,548,170,84.49289224944
3190,35.2716262976,Male,img_3190.bmp,177,168,157,86.9410316609543
3191,30.1025086505,Male,img_3191.bmp,161,147,156,73.2574650518568
3192,25.6756756757,Male,img_3192.bmp,284,276,161,66.553918918982
3193,22.2094594595,Male,img_3193.bmp,294,320,162,58.2865054055118
3194,45.4154600134,Female,img_3194.bmp,136,123,156,110.52306348861
3195,32.8870572511,Female,img_3195.bmp,118,116,155,79.0111550457678
3196,24.3252595156,Male,img_3196.bmp,191,185,158,60.7255778547438
3197,22.8049307958,Male,img_3197.bmp,195,199,158,56.9302292386351
3198,32.1177102929,Female,img_3198.bmp,222,191,158,80.1786519751956
3199,21.537758667,Female,img_3199.bmp,251,231,159,54.4496076860427
3200,43.1773356401,Male,img_3200.bmp,156,138,156,105.076364013747
3201,31.3187716263,Male,img_3201.bmp,111,108,155,75.2433488321857
3202,29.8341049383,Male,img_3202.bmp,157,156,157,73.5380852624157
3203,24.4097222222,Male,img_3203.bmp,175,178,157,60.1675243055008
3204,36.6059171598,Female,img_3204.bmp,113,102,155,87.9457159764195
3205,31.6142011834,Female,img_3205.bmp,89,81,154,74.9762395265514
3206,43.7607100592,Female,img_3206.bmp,543,496,168,123.510228071086
3207,37.9370414201,Female,img_3207.bmp,564,564,170,109.638049704089
3208,23.7729468599,Female,img_3208.bmp,80,77,154,56.3799207729388
3209,20.9674438143,Female,img_3209.bmp,78,71,154,49.7263897499939
3210,39.4247006931,Female,img_3210.bmp,232,215,159,99.6695858222261
3211,32.7800882168,Female,img_3211.bmp,235,246,160,83.917025835008
3212,35.8175675676,Male,img_3212.bmp,103,97,155,86.051706081159
3213,26.7027027027,Male,img_3213.bmp,101,97,155,64.1532432432367
3214,24.6891259105,Female,img_3214.bmp,464,491,168,69.6825889697952
3215,31.4703856749,Male,img_3215.bmp,75,77,154,74.6351666665928
3216,51.1184210526,Male,img_3216.bmp,308,306,162,134.155184210443
3217,35.2960526316,Male,img_3217.bmp,292,310,162,92.630960526371
3218,30.5379817331,Male,img_3218.bmp,125,116,155,73.3675011137728
3219,22.7077300067,Male,img_3219.bmp,105,107,155,54.5553213410968
3220,28.3152777778,Female,img_3220.bmp,334,335,163,75.2308615278368
3221,24.4097222222,Female,img_3221.bmp,345,343,163,64.8541909721632
3222,31.0361842105,Male,img_3222.bmp,242,198,158,77.4787302630922
3223,26.1677631579,Male,img_3223.bmp,182,177,157,64.5009194079077
3224,46.0693131695,Male,img_3224.bmp,218,225,159,116.467830623813
3225,28.3503465658,Male,img_3225.bmp,153,168,157,69.8807692500404
3226,30.0354003906,Female,img_3226.bmp,461,519,169,85.7841070555927
3227,27.1176757812,Female,img_3227.bmp,494,518,169,77.4507937986853
3228,23.0103154136,Male,img_3228.bmp,175,162,157,56.7181264629827
3229,20.6395556437,Male,img_3229.bmp,175,160,157,50.8744407061561
3230,49.9171597633,Female,img_3230.bmp,161,162,157,123.040807100558
3231,35.2747928994,Female,img_3231.bmp,310,312,162,92.5751664851854
3232,32.6184210526,Male,img_3232.bmp,153,148,156,79.3801894736074
3233,24.0986842105,Male,img_3233.bmp,154,152,157,59.4008467104615
3234,38.464316609,Female,img_3234.bmp,216,183,158,96.0223199827076
3235,30.1025086505,Female,img_3235.bmp,138,127,156,73.2574650518568
3236,22.4945369407,Female,img_3236.bmp,150,157,157,55.4467841051314
3237,21.5801248699,Female,img_3237.bmp,185,195,158,53.8726237252184
3238,28.3627322199,Male,img_3238.bmp,136,147,156,69.0235451303487
3239,25.0647401013,Male,img_3239.bmp,85,98,155,60.2180380933732
3240,30.0681666295,Female,img_3240.bmp,360,393,165,81.8605836488137
3241,25.3700155937,Female,img_3241.bmp,414,430,166,69.9096149699997
3242,50.0298438935,Female,img_3242.bmp,50,42,153,117.114861570294
3243,36.3119834711,Female,img_3243.bmp,40,42,153,85.002722107498
3244,39.3106122449,Male,img_3244.bmp,126,121,156,95.6663059591886
3245,22.8116326531,Male,img_3245.bmp,89,95,155,54.8049474490727
3246,39.9342838049,Male,img_3246.bmp,77,67,154,94.7081474717008
3247,30.5379817331,Male,img_3247.bmp,79,75,154,72.42387747822
3248,35.4245401864,Female,img_3248.bmp,57,57,153,82.9253061223438
3249,19.4834971025,Female,img_3249.bmp,45,49,153,45.6089183672423
3250,41.0896990741,Male,img_3250.bmp,87,90,155,98.7180020255252
3251,30.5121527778,Male,img_3251.bmp,85,94,155,73.3054470486645
3252,45.6098615917,Male,img_3252.bmp,211,205,158,113.86045847752
3253,32.0044224766,Female,img_3253.bmp,492,466,167,89.2571338449897
3254,35.2584876543,Male,img_3254.bmp,177,157,157,86.9086462190841
3255,30.5121527778,Male,img_3255.bmp,149,161,157,75.2094053819992
3256,46.6407254362,Male,img_3256.bmp,296,316,162,122.403919834763
3257,24.3693755739,Male,img_3257.bmp,374,376,164,65.5438725435615
3258,49.9171597633,Female,img_3258.bmp,271,252,160,127.787928994048
3259,39.1017751479,Female,img_3259.bmp,297,285,161,101.355711360872
3260,31.8682484568,Male,img_3260.bmp,130,135,156,77.5545694444685
3261,26.4438657407,Male,img_3261.bmp,126,127,156,64.3537916665675
3262,58.5717119619,Male,img_3262.bmp,90,89,154,138.908672088842
3263,36.2586788336,Male,img_3263.bmp,87,85,154,85.9910827217658
3264,24.3918918919,Female,img_3264.bmp,305,318,162,64.0140810811024
3265,21.8243243243,Female,img_3265.bmp,300,330,163,57.9850472972327
3266,24.6891259105,Female,img_3266.bmp,543,508,168,69.6825889697952
3267,21.9458896982,Female,img_3267.bmp,573,519,169,62.679655567029
3268,36.9075,Female,img_3268.bmp,752,622,172,109.187148
3269,26.3625,Female,img_3269.bmp,612,568,170,76.187625
3270,57.9438627757,Female,img_3270.bmp,130,148,156,141.012184450944
3271,36.2435555556,Male,img_3271.bmp,70,68,154,85.955216355661
3272,33.9023919753,Male,img_3272.bmp,187,191,158,84.6339313271389
3273,19.5756293161,Female,img_3273.bmp,160,165,157,48.2519687012549
3274,39.7450902599,Male,img_3274.bmp,114,112,155,95.4875793494098
3275,57.7349732196,Male,img_3275.bmp,329,287,161,149.654824082525
3276,25.9679591837,Male,img_3276.bmp,197,206,158,64.8264133061887
3277,21.3769387755,Male,img_3277.bmp,181,179,157,52.69201638773
3278,30.6804205515,Male,img_3278.bmp,105,106,155,73.7097103749787
3279,23.2892283277,Male,img_3279.bmp,126,142,156,56.6766660582907
3280,51.3664513255,Male,img_3280.bmp,233,207,158,128.231209088978
3281,43.536199599,Male,img_3281.bmp,426,423,166,119.968351615004
3282,46.8249053241,Female,img_3282.bmp,109,89,154,111.049945466636
3283,32.7304522165,Female,img_3283.bmp,84,81,154,77.6235404766514
3284,31.0900104058,Female,img_3284.bmp,757,686,174,94.1281155046001
3285,23.7747138398,Female,img_3285.bmp,668,729,176,73.6445535901645
3286,40.6059651334,Male,img_3286.bmp,257,238,159,102.655940453749
3287,25.1018693552,Male,img_3287.bmp,170,171,157,61.8735977736325
3288,44.2199265381,Female,img_3288.bmp,237,239,159,111.792396280971
3289,37.1189164371,Female,img_3289.bmp,244,250,160,95.024426078976
3290,43.9375,Female,img_3290.bmp,74,63,154,104.202175
3291,31.3187716263,Female,img_3291.bmp,65,61,154,74.2755987889331
3292,31.7931588613,Male,img_3292.bmp,162,138,156,77.3718314048597
3293,23.4010560147,Male,img_3293.bmp,156,155,157,57.681262970634
3294,48.7837837838,Male,img_3294.bmp,169,141,156,118.720216216256
3295,37.2297297297,Male,img_3295.bmp,156,150,157,91.7675608107375
3296,29.0495867769,Male,img_3296.bmp,85,83,154,68.894000000096
3297,23.2396694215,Male,img_3297.bmp,86,86,154,55.1152000000294
3298,29.598351526,Female,img_3298.bmp,626,577,171,86.5485396971766
3299,25.3700155937,Female,img_3299.bmp,568,515,169,72.4593015371666
3300,49.9911111111,Male,img_3300.bmp,173,161,157,123.22308977775
3301,28.4949333333,Male,img_3301.bmp,176,199,158,71.1347515732501
3302,37.1189164371,Female,img_3302.bmp,410,430,166,102.284886134073
3303,28.2426538108,Female,img_3303.bmp,346,349,163,75.0379069099145
3304,29.2851414569,Female,img_3304.bmp,410,364,164,78.7653164624782
3305,21.924704834,Female,img_3305.bmp,428,418,165,59.690008910565
3306,39.4540816327,Female,img_3306.bmp,126,121,156,96.0154530613387
3307,60.1057329895,Male,img_3307.bmp,269,221,159,151.953303570755
3308,27.9853867473,Female,img_3308.bmp,112,122,156,68.1052371882293
3309,21.0776014109,Female,img_3309.bmp,107,114,155,50.6389373896872
3310,34.698117539,Female,img_3310.bmp,222,220,159,87.7203109503459
3311,25.0149219467,Female,img_3311.bmp,248,249,160,64.038200183552
3312,33.2243441358,Male,img_3312.bmp,232,222,159,83.994464409716
3313,25.0854238754,Female,img_3313.bmp,351,338,163,66.6494626945503
3314,35.6620707596,Female,img_3314.bmp,138,123,156,86.7872154005626
3315,21.0314776275,Female,img_3315.bmp,143,137,156,51.182203954284
3316,29.425312438,Male,img_3316.bmp,114,109,155,70.694313132295
3317,26.3572703829,Male,img_3317.bmp,149,139,156,64.1430532038254
3318,38.7702702703,Male,img_3318.bmp,163,169,157,95.5648391892625
3319,32.7364864865,Male,img_3319.bmp,144,152,157,80.6921655405739
3320,35.2747928994,Female,img_3320.bmp,663,597,171,103.147021917136
3321,27.4544378698,Female,img_3321.bmp,625,603,172,81.2212089940163
3322,42.0825456837,Male,img_3322.bmp,251,225,159,106.388883742962
3323,32.7800882168,Male,img_3323.bmp,202,202,158,81.8322122244195
3324,42.6100581723,Male,img_3324.bmp,77,65,154,101.054013961427
3325,27.7031337962,Male,img_3325.bmp,183,178,157,68.2854544942534
3326,38.3505256893,Male,img_3326.bmp,115,106,155,92.1371379685433
3327,27.1940091252,Male,img_3327.bmp,104,101,155,65.333606923293
3328,34.3848427842,Female,img_3328.bmp,458,428,166,94.7508727761415
3329,28.717011556,Female,img_3329.bmp,437,419,165,78.18206396121
3330,32.3537146614,Male,img_3330.bmp,91,88,154,76.7300696909762
3331,28.3095003287,Male,img_3331.bmp,99,107,155,68.0135745397017
3332,30.5586072664,Female,img_3332.bmp,273,256,160,78.230034601984
3333,23.1823146398,Female,img_3333.bmp,140,130,156,56.4164809074173
3334,31.8502040816,Male,img_3334.bmp,229,221,159,80.520500938693
3335,26.5418367347,Male,img_3335.bmp,238,247,160,67.947102040832
3336,31.7464818315,Female,img_3336.bmp,801,794,178,100.585553034925
3337,22.8869985297,Female,img_3337.bmp,997,962,184,77.4862222221523
3338,29.2252456538,Female,img_3338.bmp,354,335,163,77.6485551775812
3339,24.7971781305,Female,img_3339.bmp,270,293,161,64.2767654320691
3340,26.6027832031,Female,img_3340.bmp,725,701,175,81.4710235594938
3341,32.1133727811,Female,img_3341.bmp,369,366,164,86.3721274320466
3342,39.4540816327,Male,img_3342.bmp,120,113,155,94.7884311225618
3343,32.9979591837,Male,img_3343.bmp,200,207,158,82.3761053061887
3344,36.0424804688,Female,img_3344.bmp,153,145,156,87.7129804688717
3345,24.0283203125,Female,img_3345.bmp,147,156,157,59.2274067382813
3346,33.4472318339,Female,img_3346.bmp,95,96,155,80.3569744809447
3347,22.6528979239,Female,img_3347.bmp,104,106,155,54.4235872621698
3348,30.5121527778,Male,img_3348.bmp,107,93,155,73.3054470486645
3349,26.4438657407,Male,img_3349.bmp,148,155,157,65.1814846642514
3350,41.186240258,Female,img_3350.bmp,124,127,156,100.230834291869
3351,31.7398548777,Female,img_3351.bmp,117,119,155,76.2550013436743
3352,33.610887574,Female,img_3352.bmp,204,215,159,84.9716848758294
3353,23.9602366864,Female,img_3353.bmp,203,211,159,60.5738743668879
3354,30.5502929688,Male,img_3354.bmp,124,116,155,73.397078857542
3355,25.7446289062,Male,img_3355.bmp,117,114,155,61.8514709471455
3356,31.0081915564,Male,img_3356.bmp,136,138,156,75.461534971655
3357,27.1690821256,Male,img_3357.bmp,137,147,156,66.1186782608602
3358,28.3455112497,Female,img_3358.bmp,237,246,160,72.564508799232
3359,21.7680997995,Female,img_3359.bmp,228,225,159,55.031933103116
3360,37.9706790123,Male,img_3360.bmp,221,219,159,95.9936736109956
3361,27.7999614198,Male,img_3361.bmp,213,216,159,70.2810824653964
3362,29.4440686785,Female,img_3362.bmp,38,37,153,68.9256203695007
3363,22.1287721124,Female,img_3363.bmp,41,48,153,51.8012426379172
3364,38.7702702703,Male,img_3364.bmp,90,89,154,91.9475729730435
3365,31.5810810811,Male,img_3365.bmp,115,114,155,75.8735472973427
3366,29.0495867769,Female,img_3366.bmp,719,685,174,87.9505289257424
3367,26.3060146924,Female,img_3367.bmp,612,643,173,78.731271372884
3368,35.2584876543,Male,img_3368.bmp,551,537,169,100.701766589446
3369,29.6984953704,Male,img_3369.bmp,248,204,158,74.1393238426666
3370,30.8459183673,Female,img_3370.bmp,169,153,157,76.0321041835578
3371,24.3897959184,Female,img_3371.bmp,169,162,157,60.1184079592642
3372,36.2586788336,Male,img_3372.bmp,109,103,155,87.111475897724
3373,27.8912914104,Male,img_3373.bmp,75,71,154,66.1469867089046
3374,36.7434666667,Male,img_3374.bmp,209,194,158,91.7263901867499
3375,23.3708444444,Male,img_3375.bmp,176,197,158,58.3429760710002
3376,57.160837603,Female,img_3376.bmp,932,870,181,187.264620071188
3377,41.5003341501,Female,img_3377.bmp,848,802,178,131.489658721177
3378,60.0968283974,Male,img_3378.bmp,97,86,154,142.525638227274
3379,34.2566687671,Male,img_3379.bmp,84,78,154,81.2431156480544
3380,28.884837963,Male,img_3380.bmp,191,174,157,71.1982370949987
3381,23.4604552469,Male,img_3381.bmp,197,183,158,58.5666804783612
3382,31.6317722681,Male,img_3382.bmp,262,268,160,80.977337006336
3383,26.1446280992,Male,img_3383.bmp,250,253,160,66.930247933952
3384,29.7984429066,Male,img_3384.bmp,55,53,153,69.75517500006
3385,24.0211937716,Male,img_3385.bmp,88,86,154,56.9686631487266
3386,41.19140625,Female,img_3386.bmp,453,498,168,116.258625
3387,32.6098632812,Female,img_3387.bmp,553,580,171,95.3545012205569
3388,38.3388157895,Male,img_3388.bmp,95,88,154,90.9243355263782
3389,33.4703947368,Male,img_3389.bmp,90,92,155,80.412623355162
3390,41.19140625,Female,img_3390.bmp,152,127,156,100.24340625
3391,29.1772460938,Female,img_3391.bmp,130,130,156,71.0057460938717
3392,40.1644736842,Male,img_3392.bmp,265,258,160,102.821052631552
3393,30.4276315789,Male,img_3393.bmp,191,180,158,75.959539473566
3394,39.0478079746,Male,img_3394.bmp,567,509,168,110.208533227511
3395,33.4695496925,Male,img_3395.bmp,500,529,169,95.5923808767493
3396,35.2584876543,Male,img_3396.bmp,274,280,161,91.393525848711
3397,29.1560570988,Male,img_3397.bmp,298,280,161,75.5754156057995
3398,30.4065743945,Female,img_3398.bmp,257,251,160,77.84083044992
3399,26.3016868512,Female,img_3399.bmp,119,122,156,64.0077851210803
3400,30.0681666295,Female,img_3400.bmp,124,123,156,73.1738903095512
3401,25.8398306973,Female,img_3401.bmp,96,94,155,62.0801932502633
3402,44.7511574074,Male,img_3402.bmp,119,111,155,107.514655671279
3403,26.4438657407,Male,img_3403.bmp,212,197,158,66.0144664350835
3404,32.5462962963,Male,img_3404.bmp,675,585,171,95.1686250000108
3405,24.4097222222,Male,img_3405.bmp,617,584,171,71.376468749935
3406,45.4578287197,Male,img_3406.bmp,403,331,163,120.776905125371
3407,27.669982699,Male,img_3407.bmp,366,366,164,74.4211854672304
3408,48.6842105263,Male,img_3408.bmp,685,639,173,145.706973684163
3409,37.9736842105,Male,img_3409.bmp,526,555,170,109.743947368345
3410,28.8373469388,Male,img_3410.bmp,297,285,161,74.7492870000635
3411,25.6810204082,Male,img_3411.bmp,301,299,161,66.5677730000952
3412,33.2243441358,Male,img_3412.bmp,187,179,157,81.8946858603334
3413,25.0877700617,Male,img_3413.bmp,117,120,156,61.0535972221531
3414,59.1824324324,Male,img_3414.bmp,172,155,157,145.878777702623
3415,30.9391891892,Male,img_3415.bmp,133,130,156,75.2936108108371
3416,27.4540186445,Female,img_3416.bmp,370,405,165,74.7435657596513
3417,22.4945830184,Female,img_3417.bmp,376,356,163,59.765857621587
3418,48.5475607039,Male,img_3418.bmp,127,129,156,118.145343729011
3419,27.8756961461,Male,img_3419.bmp,112,104,155,66.9713599910052
3420,41.0083333333,Male,img_3420.bmp,98,99,155,98.5225208332533
3421,27.7294444444,Male,img_3421.bmp,96,99,155,66.619990277671
3422,33.6700824237,Male,img_3422.bmp,95,98,155,80.8923730229393
3423,25.8398306973,Male,img_3423.bmp,89,88,154,61.2817424817167
3424,41.7425777778,Male,img_3424.bmp,1002,1008,185,142.863972444521
3425,27.8700444444,Male,img_3425.bmp,988,1135,189,99.5545857598412
3426,30.4651045603,Female,img_3426.bmp,172,157,157,75.0934362306835
3427,25.3285462333,Female,img_3427.bmp,178,168,157,62.4323336104612
3428,45.3669333333,Male,img_3428.bmp,221,208,158,113.25401237325
3429,29.8696888889,Male,img_3429.bmp,182,164,157,73.6257961422496
3430,32.4134542706,Female,img_3430.bmp,614,609,172,95.891963114143
3431,25.6827916352,Female,img_3431.bmp,609,621,172,75.9799707735757
3432,34.9420118343,Female,img_3432.bmp,281,268,160,89.451550295808
3433,19.9668639053,Female,img_3433.bmp,548,492,168,56.3544766863187
3434,31.2368164062,Female,img_3434.bmp,274,260,160,79.966249999872
3435,22.6552734375,Female,img_3435.bmp,213,206,158,56.556624609375
3436,39.9928888889,Male,img_3436.bmp,66,58,153,93.619353600026
3437,31.2444444444,Male,img_3437.bmp,43,41,153,73.140119999896
3438,29.6819290674,Male,img_3438.bmp,72,69,154,70.3936629762458
3439,24.4051416776,Male,img_3439.bmp,78,81,154,57.8792340025962
3440,41.9605142332,Female,img_3440.bmp,311,298,161,108.765848943878
3441,29.8565197429,Female,img_3441.bmp,362,372,164,80.3020955005038
3442,41.606122449,Male,img_3442.bmp,118,115,155,99.9587091837225
3443,27.2591836735,Male,img_3443.bmp,104,104,155,65.4901887755837
3444,28.693877551,Female,img_3444.bmp,504,484,168,80.9855999999424
3445,22.9551020408,Female,img_3445.bmp,506,520,169,65.5620669387289
3446,26.3096458008,Female,img_3446.bmp,545,555,170,76.034876364312
3447,20.6718645578,Female,img_3447.bmp,520,561,170,59.741688572042
3448,45.6098615917,Female,img_3448.bmp,162,151,157,112.423747837381
3449,25.0854238754,Female,img_3449.bmp,104,113,155,60.2677308606485
3450,32.2750771605,Male,img_3450.bmp,129,123,156,78.5446277777928
3451,28.4780092593,Male,img_3451.bmp,138,124,156,69.3040833334325
3452,28.1010288413,Male,img_3452.bmp,403,368,164,75.5805271715605
3453,23.1210996795,Male,img_3453.bmp,406,396,165,62.9471938774388
3454,25.5924188403,Male,img_3454.bmp,280,283,161,66.3381088759416
3455,24.2732219929,Male,img_3455.bmp,259,273,161,62.9186187277961
3456,44.1930943892,Male,img_3456.bmp,247,209,158,110.323640833199
3457,35.6183148808,Male,img_3457.bmp,229,213,159,90.0466618501505
3458,28.693877551,Female,img_3458.bmp,136,120,156,69.8294204081136
3459,22.9551020408,Female,img_3459.bmp,123,120,156,55.8635363264909
3460,30.0354003906,Female,img_3460.bmp,432,434,166,82.7655493163374
3461,20.595703125,Female,img_3461.bmp,407,427,166,56.75351953125
3462,32.4847721067,Male,img_3462.bmp,184,199,158,81.0949850871659
3463,23.6252888049,Male,img_3463.bmp,129,122,156,57.4945028356046
3464,42.6100581723,Male,img_3464.bmp,108,96,155,102.370664758951
3465,29.4180896979,Male,img_3465.bmp,109,106,155,70.6769604992048
3466,25.8218549128,Female,img_3466.bmp,506,488,168,72.8796033058867
3467,22.5941230487,Female,img_3467.bmp,509,510,169,64.5310748393921
